msrp,trading_partner_cn,trading_partner_hk,trading_partner_other_countries,trading_partner_sg,trading_partner_tr,line_count,seized
3200.0,0,0,1,0,0,28,1.0
495.0,0,0,0,0,1,68,1.0
190.0,1,0,0,0,0,8,1.0
855.0,0,0,1,0,0,28,1.0
21840.0,0,0,0,0,1,4,1.0
180.0,1,0,0,0,0,1,1.0
3250.0,0,1,0,0,0,20,1.0
18900.0,1,0,0,0,0,14,1.0
10090.0,1,0,0,0,0,8,1.0
5975.0,0,1,0,0,0,6,1.0
251.0,1,0,0,0,0,233,1.0
250.0,0,0,0,1,0,2,1.0
60.0,0,0,0,0,1,9,1.0
5200.0,0,0,1,0,0,9,1.0
110000.0,0,0,1,0,0,6,1.0
90.0,0,0,1,0,0,14,1.0
30400.0,1,0,0,0,0,1,1.0
1.01,1,0,0,0,0,161,1.0
1350.0,0,0,1,0,0,4,1.0
35.0,0,0,0,0,1,58,1.0
264600.0,1,0,0,0,0,4,1.0
400.0,1,0,0,0,0,8,1.0
23520.0,0,0,1,0,0,47,1.0
15000.0,0,0,1,0,0,39,1.0
2970.0,1,0,0,0,0,35,1.0
61950.0,1,0,0,0,0,1,1.0
3350.0,0,0,1,0,0,70,1.0
10380.0,0,0,0,0,1,6,1.0
2940.0,0,1,0,0,0,1,1.0
1300.0,0,0,0,0,1,8,1.0
16.0,1,0,0,0,0,1,1.0
12450.0,0,0,0,0,1,53,1.0
150.0,0,1,0,0,0,12,1.0
2574.0,1,0,0,0,0,4,1.0
3960.0,0,1,0,0,0,6,1.0
187.0,1,0,0,0,0,3,1.0
13320.0,0,0,1,0,0,1,1.0
225.0,0,0,1,0,0,18,1.0
4100.0,0,0,0,0,1,5,1.0
1025.0,1,0,0,0,0,4,1.0
6450.0,0,1,0,0,0,3,1.0
7208.46,0,1,0,0,0,1,1.0
64.5,0,0,1,0,0,10,1.0
2180.0,0,0,0,0,1,7,1.0
100.0,0,0,1,0,0,25,1.0
420.0,1,0,0,0,0,3,1.0
525.0,0,0,1,0,0,20,1.0
270.0,0,0,1,0,0,9,1.0
2970.0,0,1,0,0,0,6,1.0
1000.0,0,0,1,0,0,96,1.0
525.0,1,0,0,0,0,5,1.0
62500.0,1,0,0,0,0,79,1.0
900.0,0,1,0,0,0,9,1.0
1200.0,0,0,0,0,1,36,1.0
2840.0,0,1,0,0,0,11,1.0
537.0,1,0,0,0,0,9,1.0
14442.0,0,1,0,0,0,1,1.0
320.0,0,1,0,0,0,3,1.0
320.0,0,0,1,0,0,16,1.0
550.0,0,0,0,0,1,8,1.0
37.9,0,0,1,0,0,31,1.0
12400.0,1,0,0,0,0,56,1.0
8360.0,0,0,1,0,0,30,1.0
25.0,0,0,1,0,0,455,1.0
240.0,1,0,0,0,0,1,1.0
11000.0,0,1,0,0,0,21,1.0
425.0,1,0,0,0,0,2,1.0
1820.0,0,0,1,0,0,28,1.0
850.0,0,0,0,0,1,69,1.0
995.0,0,0,0,0,1,2,1.0
2250.0,1,0,0,0,0,82,1.0
1763.0,0,1,0,0,0,7,1.0
5100.0,0,0,1,0,0,26,1.0
1400.0,1,0,0,0,0,436,1.0
850.0,0,0,1,0,0,32,1.0
16000.0,1,0,0,0,0,1,1.0
2970.0,0,0,0,0,1,2,1.0
1749.75,0,1,0,0,0,11,1.0
19.99,0,0,1,0,0,16,1.0
15000.0,1,0,0,0,0,4,1.0
600.0,0,0,1,0,0,6,1.0
8800.0,0,0,1,0,0,6,1.0
3200.0,1,0,0,0,0,6,1.0
265.0,0,0,0,0,1,11,1.0
100.0,1,0,0,0,0,94,1.0
38.87,1,0,0,0,0,74,1.0
475.0,0,0,0,0,1,14,1.0
21120.0,1,0,0,0,0,4,1.0
59995.0,0,0,1,0,0,1,1.0
2268.0,0,1,0,0,0,4,1.0
1200.0,0,0,1,0,0,3,1.0
620.0,1,0,0,0,0,1,1.0
5130.0,1,0,0,0,0,2,1.0
3420.0,0,0,1,0,0,6,1.0
330.0,1,0,0,0,0,1,1.0
8725.0,1,0,0,0,0,1,1.0
65800.0,0,1,0,0,0,1,1.0
2800.0,0,0,0,0,1,2,1.0
4700.0,0,1,0,0,0,8,1.0
450.0,0,0,1,0,0,19,1.0
37000.0,0,0,1,0,0,12,1.0
600.0,0,0,0,0,1,22,1.0
11200.0,1,0,0,0,0,134,1.0
920.0,0,1,0,0,0,5,1.0
360.0,0,0,0,0,1,58,1.0
345.0,0,0,1,0,0,8,1.0
7500.0,0,1,0,0,0,4,1.0
4125.0,0,0,1,0,0,13,1.0
6600.0,0,0,1,0,0,12,1.0
2195.75,0,1,0,0,0,14,1.0
770.0,0,1,0,0,0,3,1.0
24000.0,0,0,1,0,0,16,1.0
3750.0,0,1,0,0,0,113,1.0
890.0,0,0,1,0,0,8,1.0
195.0,0,0,0,0,1,6,1.0
11830.0,0,1,0,0,0,6,1.0
4050.0,0,1,0,0,0,1,1.0
1080.0,0,0,1,0,0,23,1.0
1.0,1,0,0,0,0,392,1.0
135.0,1,0,0,0,0,7,1.0
150.0,1,0,0,0,0,2,1.0
990.0,0,0,1,0,0,25,1.0
3400.0,0,1,0,0,0,33,1.0
780.0,0,1,0,0,0,14,1.0
790.0,0,0,0,0,1,6,1.0
420.0,0,0,1,0,0,9,1.0
10779.0,1,0,0,0,0,8,1.0
1950.0,0,0,1,0,0,2,1.0
4900.0,0,0,0,0,1,1,1.0
645.0,0,0,1,0,0,13,1.0
1.0,1,0,0,0,0,238,1.0
1624.75,0,1,0,0,0,1,1.0
99.0,0,1,0,0,0,3,1.0
20700.0,0,1,0,0,0,6,1.0
280.0,1,0,0,0,0,41,1.0
650.0,0,1,0,0,0,17,1.0
17500.0,0,0,1,0,0,4,1.0
530.0,1,0,0,0,0,6,1.0
33600.0,0,0,0,0,1,3,1.0
200.0,1,0,0,0,0,91,1.0
450.0,0,0,0,0,1,31,1.0
40000.0,0,1,0,0,0,1,1.0
360.0,1,0,0,0,0,7,1.0
190500.0,1,0,0,0,0,17,1.0
1350.0,0,0,1,0,0,6,1.0
1750.0,0,0,1,0,0,19,1.0
429.3,0,1,0,0,0,5,1.0
349.0,0,0,0,0,1,1,1.0
19080.0,0,0,1,0,0,1,1.0
3900.0,1,0,0,0,0,4,1.0
1340.0,1,0,0,0,0,1,1.0
27561.0,0,1,0,0,0,2,1.0
1400.0,1,0,0,0,0,1,1.0
1845.0,1,0,0,0,0,12,1.0
129.5,1,0,0,0,0,3,1.0
720.0,0,0,1,0,0,21,1.0
125.0,0,0,1,0,0,6,1.0
825.0,1,0,0,0,0,166,1.0
315.0,0,0,0,0,1,5,1.0
8010.0,0,0,0,0,0,21,1.0
1485.0,0,0,1,0,0,21,1.0
110.0,1,0,0,0,0,2,1.0
93418.0,1,0,0,0,0,1,1.0
37950.0,1,0,0,0,0,1,1.0
5629.7,1,0,0,0,0,2,1.0
552.0,1,0,0,0,0,4,1.0
9750.0,0,0,1,0,0,30,1.0
8000.0,0,0,0,0,1,36,1.0
16350.0,1,0,0,0,0,12,1.0
100.0,0,0,1,0,0,32,1.0
46900.0,1,0,0,0,0,2,1.0
490.0,0,1,0,0,0,6,1.0
850.0,0,0,0,0,1,19,1.0
1500.0,1,0,0,0,0,47,1.0
1.0,1,0,0,0,0,392,1.0
200.0,0,0,1,0,0,4,1.0
1.01,1,0,0,0,0,196,1.0
218900.0,1,0,0,0,0,38,1.0
22200.0,0,0,1,0,0,1,1.0
6400.0,1,0,0,0,0,1,1.0
7350.0,0,0,1,0,0,3,1.0
14800.0,0,0,1,0,0,1,1.0
490.0,0,0,0,0,1,17,1.0
200.0,0,1,0,0,0,2,1.0
10.0,1,0,0,0,0,6,1.0
2300.0,0,0,1,0,0,35,1.0
310.0,1,0,0,0,0,3,1.0
304200.0,1,0,0,0,0,22,1.0
249.0,0,1,0,0,0,4,1.0
3699.0,1,0,0,0,0,1,1.0
43500.0,1,0,0,0,0,56,1.0
895.0,0,0,1,0,0,3,1.0
1200.0,0,0,1,0,0,8,1.0
4950.0,0,0,1,0,0,3,1.0
136.0,0,0,1,0,0,1,1.0
100.0,0,0,0,0,1,12,1.0
4800.0,1,0,0,0,0,9,1.0
45000.0,0,0,1,0,0,5,1.0
4780.0,0,1,0,0,0,6,1.0
150.0,1,0,0,0,0,31,1.0
51.96,0,0,1,0,0,137,1.0
1245.0,0,1,0,0,0,14,1.0
350.0,0,0,0,0,1,27,1.0
1790.0,0,0,1,0,0,6,1.0
46709.0,1,0,0,0,0,3,1.0
25170.0,0,0,1,0,0,5,1.0
2580.0,0,0,1,0,0,14,1.0
250.0,0,1,0,0,0,7,1.0
7186.0,0,1,0,0,0,6,1.0
480.0,0,1,0,0,0,2,1.0
2190.0,0,0,0,0,1,3,1.0
1.0,1,0,0,0,0,233,1.0
215.0,0,0,0,0,1,88,1.0
1350.0,0,0,0,0,1,30,1.0
60650.0,0,0,0,0,1,1,1.0
25125.0,1,0,0,0,0,7,1.0
10125.0,0,0,1,0,0,2,1.0
176.0,1,0,0,0,0,1,1.0
28800.0,0,0,1,0,0,26,1.0
2080.0,0,0,1,0,0,9,1.0
2500.0,1,0,0,0,0,179,1.0
1600.0,1,0,0,0,0,6,1.0
2940.0,0,0,0,0,1,10,1.0
2200.0,0,0,1,0,0,12,1.0
270.0,1,0,0,0,0,2,1.0
4900.0,0,0,0,0,1,9,1.0
800.0,0,0,1,0,0,10,1.0
800.0,0,0,1,0,0,10,1.0
3060.0,0,0,1,0,0,18,1.0
11900.0,1,0,0,0,0,13,1.0
1600.0,1,0,0,0,0,1,1.0
1450.0,0,0,1,0,0,10,1.0
6300.0,1,0,0,0,0,6,1.0
600.0,0,1,0,0,0,6,1.0
4900.0,1,0,0,0,0,5,1.0
480.0,0,0,1,0,0,7,1.0
150.0,1,0,0,0,0,11,1.0
6800.0,1,0,0,0,0,1,1.0
1000.0,0,0,1,0,0,3,1.0
2200.0,0,0,1,0,0,14,1.0
550.0,0,0,0,0,1,11,1.0
880.0,0,1,0,0,0,3,1.0
3600.0,0,0,0,0,1,21,1.0
2500.0,0,1,0,0,0,1,1.0
4390.0,0,0,1,0,0,7,1.0
15330.0,1,0,0,0,0,6,1.0
11800.0,1,0,0,0,0,3,1.0
1188.0,1,0,0,0,0,21,1.0
55500.0,0,0,1,0,0,1,1.0
470.0,1,0,0,0,0,2,1.0
1980.0,0,0,1,0,0,15,1.0
3300.0,0,1,0,0,0,19,1.0
925.0,1,0,0,0,0,4,1.0
10000.0,1,0,0,0,0,1,1.0
116000.0,0,0,1,0,0,16,1.0
1782.0,1,0,0,0,0,13,1.0
88.0,0,0,1,0,0,32,1.0
24.99,0,0,0,0,1,17,1.0
980.0,0,0,1,0,0,22,1.0
25875.0,0,0,1,0,0,19,1.0
2400.0,1,0,0,0,0,4,1.0
700.0,0,0,0,0,1,19,1.0
110.0,0,0,1,0,0,6,1.0
5000.0,0,0,0,1,0,11,1.0
525.0,0,1,0,0,0,7,1.0
780.0,1,0,0,0,0,8,1.0
122240.0,0,0,1,0,0,9,1.0
360.0,0,1,0,0,0,3,1.0
185.0,1,0,0,0,0,1,1.0
348.0,1,0,0,0,0,107,1.0
1995.0,0,1,0,0,0,8,1.0
990.0,0,0,1,0,0,2,1.0
5980.0,0,0,1,0,0,19,1.0
7170.0,0,0,0,0,1,10,1.0
80.0,1,0,0,0,0,214,1.0
1990.0,1,0,0,0,0,6,1.0
7303.0,1,0,0,0,0,2,1.0
1900.0,1,0,0,0,0,72,1.0
3000.0,0,0,1,0,0,14,1.0
1800.0,0,0,1,0,0,13,1.0
4125.0,1,0,0,0,0,1,1.0
480.0,1,0,0,0,0,1,1.0
8525.0,0,1,0,0,0,20,1.0
747.0,0,1,0,0,0,3,1.0
16530.0,0,1,0,0,0,1,1.0
4200.0,1,0,0,0,0,1,1.0
640000.0,1,0,0,0,0,39,1.0
140.0,0,0,0,1,0,14,1.0
105.0,0,1,0,0,0,15,1.0
2560.0,0,1,0,0,0,1,1.0
8750.0,0,0,0,0,1,15,1.0
2704.0,1,0,0,0,0,20,1.0
1620.0,0,1,0,0,0,2,1.0
638.0,0,1,0,0,0,8,1.0
4000.0,0,0,1,0,0,13,1.0
1650.0,0,0,1,0,0,14,1.0
17600.0,1,0,0,0,0,2,1.0
225.0,0,0,1,0,0,2,1.0
2200.0,0,0,1,0,0,9,1.0
150.0,0,1,0,0,0,10,1.0
1.0,1,0,0,0,0,24,1.0
1950.0,0,0,0,0,1,30,1.0
70.0,1,0,0,0,0,1,1.0
5990.0,1,0,0,0,0,2,1.0
995.0,0,1,0,0,0,9,1.0
1600.0,0,0,1,0,0,6,1.0
550.0,0,0,1,0,0,11,1.0
25.0,0,0,1,0,0,6,1.0
89.0,1,0,0,0,0,9,1.0
1340.0,0,0,0,0,1,3,1.0
280.0,0,0,1,0,0,740,1.0
1200.0,0,1,0,0,0,3,1.0
2680.0,0,0,1,0,0,7,1.0
2300.0,0,0,1,0,0,9,1.0
285.0,1,0,0,0,0,6,1.0
5270.0,0,1,0,0,0,6,1.0
3150.0,0,0,0,0,1,15,1.0
45.0,0,0,0,0,0,5,1.0
85.0,1,0,0,0,0,10,1.0
1750.0,0,0,1,0,0,22,1.0
1125.0,0,0,0,0,1,30,1.0
3900.0,1,0,0,0,0,220,1.0
3360.0,0,0,1,0,0,16,1.0
1757.2,1,0,0,0,0,209,1.0
1050.0,0,1,0,0,0,14,1.0
1900.0,0,1,0,0,0,9,1.0
24750.0,0,0,1,0,0,5,1.0
1390.0,0,0,1,0,0,10,1.0
204000.0,1,0,0,0,0,77,1.0
4200.0,0,1,0,0,0,24,1.0
1.0,1,0,0,0,0,233,1.0
15750.0,0,1,0,0,0,4,1.0
1450.0,0,0,1,0,0,10,1.0
1900.0,0,0,1,0,0,33,1.0
5200.0,0,1,0,0,0,2,1.0
996.0,0,0,1,0,0,117,1.0
2999.0,0,1,0,0,0,1,1.0
1060.0,0,0,1,0,0,5,1.0
13860.0,0,1,0,0,0,5,1.0
1700.0,0,0,1,0,0,13,1.0
1500.0,1,0,0,0,0,1,1.0
600.0,0,0,1,0,0,28,1.0
390.0,0,0,1,0,0,14,1.0
4794.0,0,1,0,0,0,4,1.0
4750.0,1,0,0,0,0,4,1.0
2106.0,1,0,0,0,0,4,1.0
116820.0,0,1,0,0,0,1,1.0
2350.0,0,1,0,0,0,13,1.0
1960.0,0,1,0,0,0,9,1.0
2500.0,0,0,1,0,0,94,1.0
2750.0,1,0,0,0,0,13,1.0
98770.0,1,0,0,0,0,220,1.0
1.01,1,0,0,0,0,165,1.0
14700.0,0,0,1,0,0,2,1.0
95.0,1,0,0,0,0,3,1.0
220.0,1,0,0,0,0,4,1.0
180.0,0,0,0,0,1,41,1.0
14131.0,0,1,0,0,0,8,1.0
1780.0,0,0,1,0,0,18,1.0
135.0,1,0,0,0,0,188,1.0
3000.0,0,0,1,0,0,2,1.0
2765.0,1,0,0,0,0,2,1.0
7080.0,1,0,0,0,0,1,1.0
330.0,0,1,0,0,0,2,1.0
7150.0,0,1,0,0,0,37,1.0
274.0,1,0,0,0,0,1,1.0
1276.0,0,0,1,0,0,16,1.0
7650.0,0,0,1,0,0,6,1.0
240.0,0,0,0,0,1,3,1.0
1340.0,0,1,0,0,0,4,1.0
220.0,0,1,0,0,0,12,1.0
175.0,0,1,0,0,0,2,1.0
2260.0,0,0,1,0,0,2,1.0
975.0,1,0,0,0,0,2,1.0
450.0,0,0,1,0,0,15,1.0
12065.0,0,1,0,0,0,2,1.0
249.0,0,0,0,1,0,3,1.0
570.0,0,0,0,0,1,1,1.0
770.0,0,1,0,0,0,15,1.0
3865.0,0,0,1,0,0,21,1.0
1270.0,0,0,0,0,1,38,1.0
6000.0,1,0,0,0,0,2,1.0
33300.0,0,1,0,0,0,20,1.0
2239.36,0,1,0,0,0,2,1.0
8820.0,1,0,0,0,0,42,1.0
2250.0,0,0,1,0,0,13,1.0
3825.0,1,0,0,0,0,5,1.0
8300.0,0,0,1,0,0,2,1.0
240.0,0,1,0,0,0,5,1.0
49.0,0,0,0,0,1,15,1.0
2370.0,0,0,1,0,0,31,1.0
1995.0,0,0,1,0,0,9,1.0
288.0,0,0,1,0,0,11,1.0
1049.93,1,0,0,0,0,1,1.0
140.0,0,1,0,0,0,43,1.0
13390.0,0,1,0,0,0,1,1.0
19980.0,1,0,0,0,0,1,1.0
3750.0,1,0,0,0,0,50,1.0
11250.0,0,0,1,0,0,14,1.0
645.0,1,0,0,0,0,3,1.0
1340.0,1,0,0,0,0,1,1.0
140.0,0,0,1,0,0,11,1.0
11250.0,1,0,0,0,0,1,1.0
780.0,1,0,0,0,0,5,1.0
660.0,0,0,1,0,0,1,1.0
3500.0,1,0,0,0,0,1,1.0
4500.0,1,0,0,0,0,4,1.0
14940.0,0,1,0,0,0,2,1.0
5214.0,0,1,0,0,0,1,1.0
2850.0,0,0,0,0,1,13,1.0
185.0,1,0,0,0,0,1,1.0
15650.0,0,1,0,0,0,1,1.0
3700.0,0,0,1,0,0,26,1.0
61600.0,0,1,0,0,0,23,1.0
342.0,0,1,0,0,0,7,1.0
5397.0,0,1,0,0,0,3,1.0
1800.0,0,1,0,0,0,1,1.0
56600.0,1,0,0,0,0,3,1.0
644400.0,1,0,0,0,0,10,1.0
200.0,0,1,0,0,0,17,1.0
6400.0,0,1,0,0,0,1,1.0
834000.0,1,0,0,0,0,33,1.0
1800.0,0,1,0,0,0,1,1.0
20775.0,1,0,0,0,0,37,1.0
3593.0,1,0,0,0,0,2,1.0
45000.0,0,1,0,0,0,2,1.0
10600.0,0,0,0,0,0,1,1.0
12000.0,0,1,0,0,0,32,1.0
5136.0,0,0,1,0,0,42,1.0
2473.0,0,1,0,0,0,5,1.0
990.0,0,0,1,0,0,21,1.0
1500.0,0,0,1,0,0,29,1.0
1365.0,0,0,1,0,0,3,1.0
1600.0,1,0,0,0,0,6,1.0
1.0,1,0,0,0,0,392,1.0
48150.0,1,0,0,0,0,3,1.0
57.0,1,0,0,0,0,15,1.0
1.0,1,0,0,0,0,10,1.0
4900.0,0,0,1,0,0,17,1.0
9998.0,0,1,0,0,0,1,1.0
675.0,0,0,0,0,1,3,1.0
3865.0,0,0,1,0,0,1,1.0
30.0,1,0,0,0,0,3,1.0
2580.0,1,0,0,0,0,74,1.0
745.0,0,1,0,0,0,23,1.0
1760.0,0,0,0,0,0,1,1.0
131340.0,0,1,0,0,0,2,1.0
2250.0,1,0,0,0,0,6,1.0
68640.0,0,1,0,0,0,40,1.0
75.0,0,0,1,0,0,17,1.0
1500.0,0,1,0,0,0,4,1.0
2135.0,1,0,0,0,0,111,1.0
4520.0,1,0,0,0,0,15,1.0
699.5,0,1,0,0,0,8,1.0
52500.0,1,0,0,0,0,1,1.0
560.0,0,1,0,0,0,24,1.0
3000.0,1,0,0,0,0,1,1.0
700.0,0,1,0,0,0,7,1.0
1100.0,0,1,0,0,0,7,1.0
815.0,1,0,0,0,0,1,1.0
29600.0,0,0,1,0,0,1,1.0
74000.0,0,0,1,0,0,1,1.0
1550.0,0,0,0,0,1,4,1.0
350.0,0,0,1,0,0,52,1.0
9570.0,0,1,0,0,0,1,1.0
360.0,0,0,1,0,0,9,1.0
2290.0,1,0,0,0,0,1,1.0
9200.0,0,0,1,0,0,9,1.0
85540.0,1,0,0,0,0,37,1.0
720.0,0,0,1,0,0,7,1.0
1980.0,1,0,0,0,0,10,1.0
11750.0,0,1,0,0,0,4,1.0
48723.0,1,0,0,0,0,6,1.0
41500.0,1,0,0,0,0,10,1.0
5040.0,0,0,1,0,0,740,1.0
2988.0,0,1,0,0,0,1,1.0
200000.0,1,0,0,0,0,4,1.0
17430.0,0,1,0,0,0,1,1.0
480.0,0,1,0,0,0,4,1.0
4900.0,0,0,1,0,0,6,1.0
400.0,1,0,0,0,0,3,1.0
1015.71,1,0,0,0,0,2,1.0
720.0,0,1,0,0,0,9,1.0
7290.0,0,0,1,0,0,1,1.0
2700.0,0,0,1,0,0,10,1.0
2240.0,1,0,0,0,0,4,1.0
710.0,0,0,1,0,0,1,1.0
561.0,0,1,0,0,0,2,1.0
695.0,0,1,0,0,0,3,1.0
400.0,1,0,0,0,0,7,1.0
6250.0,1,0,0,0,0,7,1.0
3780.0,0,1,0,0,0,7,1.0
3100.0,1,0,0,0,0,4,1.0
3800.0,0,1,0,0,0,2,1.0
750.0,0,1,0,0,0,6,1.0
1380.0,1,0,0,0,0,7,1.0
29.0,0,0,1,0,0,15,1.0
2690.0,0,0,0,0,1,3,1.0
240.0,0,0,1,0,0,24,1.0
9000.0,0,0,1,0,0,104,1.0
1800.0,1,0,0,0,0,6,1.0
1920.0,0,0,1,0,0,22,1.0
4300.0,0,0,1,0,0,9,1.0
133000.0,1,0,0,0,0,108,1.0
1040.0,1,0,0,0,0,21,1.0
9.0,0,0,1,0,0,2,1.0
150.0,1,0,0,0,0,22,1.0
1999.0,0,1,0,0,0,4,1.0
360.0,1,0,0,0,0,7,1.0
4680.0,0,1,0,0,0,7,1.0
12000.0,0,1,0,0,0,2,1.0
8200.0,0,1,0,0,0,1,1.0
3400.0,0,1,0,0,0,7,1.0
279.0,0,1,0,0,0,7,1.0
1200.0,1,0,0,0,0,45,1.0
1800.0,0,1,0,0,0,2,1.0
3287.0,1,0,0,0,0,6,1.0
24600.0,1,0,0,0,0,32,1.0
4.0,1,0,0,0,0,41,1.0
85.0,1,0,0,0,0,8,1.0
980.0,0,1,0,0,0,7,1.0
40200.0,1,0,0,0,0,16,1.0
18500.0,0,0,1,0,0,1,1.0
340.0,0,0,1,0,0,11,1.0
49.0,0,0,1,0,0,7,1.0
192.0,0,0,1,0,0,247,1.0
5000.0,0,1,0,0,0,9,1.0
8320.0,0,0,1,0,0,21,1.0
450.0,1,0,0,0,0,3,1.0
200.0,0,0,1,0,0,22,1.0
2495.0,1,0,0,0,0,1,1.0
490.0,0,0,1,0,0,4,1.0
3150.0,1,0,0,0,0,1,1.0
120.0,0,1,0,0,0,1,1.0
400.0,0,0,0,0,1,5,1.0
88.0,0,0,0,0,1,58,1.0
39523.0,0,0,1,0,0,17,1.0
275.0,0,1,0,0,0,28,1.0
2000.0,0,1,0,0,0,2,1.0
65.0,0,0,1,0,0,49,1.0
10050.0,0,0,1,0,0,13,1.0
12865.0,1,0,0,0,0,4,1.0
21000.0,0,0,1,0,0,247,1.0
1280.0,0,0,1,0,0,2,1.0
50999.0,0,0,1,0,0,2,1.0
1250.0,1,0,0,0,0,2,1.0
7600.0,0,1,0,0,0,27,1.0
1460.0,0,0,1,0,0,7,1.0
2985.0,1,0,0,0,0,42,1.0
49800.0,0,1,0,0,0,2,1.0
40000.0,0,0,1,0,0,11,1.0
2390.0,0,0,0,1,0,2,1.0
3600.0,0,0,0,0,1,4,1.0
4407.0,0,1,0,0,0,6,1.0
790.0,0,1,0,0,0,8,1.0
103025.0,1,0,0,0,0,4,1.0
2145.0,0,0,1,0,0,132,1.0
450.0,1,0,0,0,0,7,1.0
5500.0,1,0,0,0,0,4,1.0
1500.0,1,0,0,0,0,1,1.0
3100.0,0,0,1,0,0,9,1.0
105.0,1,0,0,0,0,14,1.0
32200.0,0,1,0,0,0,4,1.0
440.0,1,0,0,0,0,5,1.0
2500.0,0,0,1,0,0,740,1.0
200.0,0,1,0,0,0,9,1.0
750.0,1,0,0,0,0,10,1.0
1500.0,0,0,1,0,0,15,1.0
3360.0,1,0,0,0,0,150,1.0
55000.0,1,0,0,0,0,1,1.0
2100.0,0,0,1,0,0,17,1.0
14750.0,0,1,0,0,0,2,1.0
2400.0,0,0,1,0,0,2,1.0
415.0,0,0,1,0,0,15,1.0
6990.0,1,0,0,0,0,1,1.0
916.0,0,0,1,0,0,11,1.0
900.0,0,1,0,0,0,1,1.0
7780.0,0,0,0,0,1,17,1.0
500.0,0,0,1,0,0,58,1.0
7600.0,0,0,1,0,0,10,1.0
2388.0,1,0,0,0,0,2,1.0
3900.0,0,0,0,0,1,1,1.0
74050.0,0,0,1,0,0,1,1.0
29.0,0,0,1,0,0,25,1.0
780.0,0,0,1,0,0,22,1.0
12550.0,0,0,1,0,0,4,1.0
120.0,1,0,0,0,0,4,1.0
716.0,1,0,0,0,0,15,1.0
511872.0,1,0,0,0,0,13,1.0
8400.0,0,1,0,0,0,12,1.0
890.0,0,0,1,0,0,3,1.0
200.0,0,1,0,0,0,1,1.0
4200.0,0,0,1,0,0,17,1.0
1445.0,0,1,0,0,0,5,1.0
5200.0,0,0,1,0,0,9,1.0
2450.0,1,0,0,0,0,3,1.0
1124.75,0,1,0,0,0,2,1.0
4320.0,0,0,1,0,0,8,1.0
690.0,1,0,0,0,0,2,1.0
8200.0,0,1,0,0,0,1,1.0
585.0,0,0,1,0,0,10,1.0
2750.0,0,1,0,0,0,8,1.0
25150.0,1,0,0,0,0,2,1.0
1450.0,1,0,0,0,0,14,1.0
499.9,0,1,0,0,0,1,1.0
600.0,0,0,1,0,0,242,1.0
42120.0,1,0,0,0,0,277,1.0
750.0,0,0,0,0,1,17,1.0
1710.0,0,0,1,0,0,105,1.0
10400.0,0,1,0,0,0,1,1.0
1.0,0,0,1,0,0,203,1.0
23994.0,1,0,0,0,0,9,1.0
300000.0,1,0,0,0,0,21,1.0
12.88,0,0,1,0,0,5,1.0
7353.0,1,0,0,0,0,6,1.0
1520.0,1,0,0,0,0,6,1.0
796.0,0,1,0,0,0,6,1.0
400.0,1,0,0,0,0,2,1.0
64860.0,1,0,0,0,0,1,1.0
399.0,1,0,0,0,0,392,1.0
1600.0,0,0,1,0,0,5,1.0
1600.0,1,0,0,0,0,16,1.0
1210.0,0,0,0,0,1,5,1.0
53850.0,1,0,0,0,0,100,1.0
1440.0,0,1,0,0,0,7,1.0
6500.0,0,0,1,0,0,9,1.0
10800.0,1,0,0,0,0,93,1.0
120.0,1,0,0,0,0,5,1.0
680.0,0,0,0,0,1,28,1.0
65.0,0,0,1,0,0,28,1.0
3160.0,0,0,1,0,0,7,1.0
6380.0,1,0,0,0,0,47,1.0
28500.0,0,0,1,0,0,16,1.0
1230.0,0,0,1,0,0,11,1.0
600.0,0,0,1,0,0,6,1.0
660.0,1,0,0,0,0,10,1.0
43116.0,0,0,1,0,0,10,1.0
3000.0,0,1,0,0,0,163,1.0
12400.0,0,1,0,0,0,8,1.0
25740.0,0,0,1,0,0,1,1.0
575.64,1,0,0,0,0,1,1.0
2040.0,1,0,0,0,0,97,1.0
1560.0,1,0,0,0,0,130,1.0
2450.0,0,0,0,0,1,63,1.0
130.0,1,0,0,0,0,11,1.0
2325.0,0,1,0,0,0,9,1.0
60.0,0,1,0,0,0,5,1.0
450.0,0,1,0,0,0,2,1.0
550.0,0,0,1,0,0,15,1.0
600.0,0,1,0,0,0,2,1.0
12300.0,1,0,0,0,0,436,1.0
45000.0,0,0,1,0,0,14,1.0
38.94,0,0,1,0,0,24,1.0
29880.0,1,0,0,0,0,6,1.0
596.0,0,0,1,0,0,9,1.0
860.0,0,0,1,0,0,6,1.0
2043.36,1,0,0,0,0,1,1.0
489.72,0,0,1,0,0,4,1.0
23400.0,0,1,0,0,0,12,1.0
3000.0,0,1,0,0,0,6,1.0
3593.0,1,0,0,0,0,2,1.0
995.0,0,0,0,0,1,11,1.0
1850.0,0,0,1,0,0,4,1.0
4375.0,0,0,1,0,0,27,1.0
650.0,0,0,1,0,0,7,1.0
9800.0,1,0,0,0,0,1,1.0
3400.0,0,0,1,0,0,12,1.0
1200.0,1,0,0,0,0,1,1.0
4350.0,1,0,0,0,0,264,1.0
3.0,1,0,0,0,0,2,1.0
550.0,0,0,0,0,1,12,1.0
2440.0,0,0,1,0,0,7,1.0
450.0,1,0,0,0,0,5,1.0
6.0,1,0,0,0,0,41,1.0
2639.0,0,0,0,0,1,3,1.0
100.0,1,0,0,0,0,1,1.0
